pkgpath,cheatsite,strong_sig,weak_sig,fullwidth_str,fullwidth_cls,japanese_cls,singlechar_cls,numeric_cls,novowel_cls,avg_entropy,high_entropy,reflection,runtime_exec,http_download,http_exfil,nested_hollow,fake_identity,filename_client,random_name,verified,legit_modid,label,source
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,real:jackson-annotations
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,real:jackson-annotations
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,real:jackson-annotations
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,real+verified:jackson-annotations
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0,0.0,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,real:checker-qual
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0,0.0,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,real:checker-qual
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0,0.0,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,real:checker-qual
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0,0.0,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,real+verified:checker-qual
1.0,0.0,0.8,0.3,1.0,0.0,0.03,0.297,0.209,0.057,0.7836,0.447,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.071,0.125,0.326,0.191,0.0,0.7524,0.276,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.086,0.15,0.332,0.163,0.0,0.7738,0.297,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.061,0.107,0.266,0.19,0.0,0.8991,0.204,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.015,0.03,0.301,0.026,0.0,0.8692,0.363,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.021,0.0,0.337,0.134,0.0,0.9104,0.277,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.0,0.018,0.324,0.12,0.0,0.9554,0.414,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.0,0.038,0.448,0.101,0.0,0.7891,0.369,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.012,0.005,0.279,0.058,0.037,0.7901,0.508,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.0,0.083,0.331,0.052,0.003,0.8981,0.227,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.023,0.015,0.351,0.053,0.0,0.8205,0.411,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.0,0.109,0.363,0.184,0.013,0.827,0.367,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.109,0.047,0.405,0.097,0.0,0.9644,0.386,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,0.8,0.3,1.0,0.0,0.0,0.392,0.198,0.071,0.881,0.337,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.072,0.123,0.0,0.025,0.7174,0.214,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.051,0.28,0.033,0.0,0.8706,0.185,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.237,0.057,0.0,0.8548,0.1,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.015,0.0,0.16,0.071,0.0,0.6551,0.173,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.008,0.051,0.146,0.022,0.0,0.8185,0.125,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.009,0.31,0.079,0.047,0.8712,0.087,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.073,0.151,0.0,0.076,0.7165,0.241,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.177,0.001,0.02,0.7349,0.161,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.175,0.0,0.091,0.6949,0.035,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.132,0.0,0.0,0.9077,0.249,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.075,0.0,0.096,0.0,0.0,0.784,0.138,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.001,0.113,0.0,0.0,0.8014,0.045,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.262,0.01,0.007,0.821,0.123,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
1.0,0.0,1.0,0.4,0.0,0.084,0.071,0.154,0.022,0.0,0.7979,0.158,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.074,0.0,0.56,0.379,0.318,0.9025,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.305,0.0,0.667,0.361,0.307,0.9396,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.17,0.0,0.588,0.393,0.383,0.9075,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.194,0.0,0.591,0.365,0.251,0.9634,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.179,0.089,0.717,0.405,0.282,0.8932,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.147,0.001,0.58,0.401,0.28,0.78,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.157,0.0,0.632,0.462,0.283,0.9223,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.217,0.084,0.582,0.408,0.266,0.9677,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.237,0.021,0.605,0.411,0.371,0.8886,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.172,0.047,0.576,0.489,0.33,0.8941,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.152,0.092,0.554,0.373,0.291,0.7975,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.178,0.085,0.635,0.387,0.31,0.9872,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.28,0.021,0.539,0.427,0.381,0.8296,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.3,0.0,0.149,0.025,0.593,0.489,0.29,0.7891,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.033,0.007,0.011,0.083,0.021,0.9012,0.534,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.049,0.024,0.109,0.842,0.534,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.062,0.0,0.017,0.911,0.523,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.124,0.0,0.0,0.004,0.001,0.9306,0.504,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.082,0.0,0.0,0.0,0.8675,0.479,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.012,0.036,0.047,0.0,0.8492,0.569,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.024,0.0,0.0,0.9695,0.483,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.053,0.0,0.0,0.8546,0.423,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.102,0.058,0.9401,0.475,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.051,0.8781,0.523,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.034,0.086,0.0,0.035,0.019,0.8284,0.433,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.028,0.041,0.042,0.8905,0.482,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.0,0.04,0.0,0.0,0.0,0.8969,0.528,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.2,0.6,0.0,0.051,0.0,0.037,0.0,0.0,0.7429,0.456,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.508,0.0,0.0,0.7479,0.439,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.112,0.584,0.003,0.034,0.7604,0.371,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.579,0.029,0.143,0.7915,0.442,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.072,0.426,0.0,0.0,0.9404,0.372,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.124,0.0,0.559,0.0,0.007,0.9311,0.305,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.016,0.088,0.402,0.0,0.023,0.8776,0.32,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.01,0.093,0.439,0.0,0.0,0.8486,0.32,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.037,0.086,0.501,0.0,0.013,0.8915,0.391,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.004,0.509,0.003,0.009,0.8073,0.483,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.527,0.088,0.015,0.9114,0.374,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.543,0.0,0.048,0.8009,0.271,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.513,0.0,0.078,0.8011,0.456,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.056,0.271,0.05,0.0,0.9055,0.389,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.072,0.083,0.495,0.0,0.097,0.7107,0.42,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.007,0.047,0.0,0.0,0.016,0.718,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.078,0.0,0.0,0.0,0.0,0.8488,0.037,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.122,0.0,0.101,0.7609,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.002,0.0,0.0,0.077,0.005,0.6885,0.039,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.021,0.007,0.0,0.0,0.141,0.5899,0.154,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.074,0.046,0.0,0.7801,0.039,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.015,0.0,0.029,0.097,0.0,0.7725,0.047,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.0,0.074,0.1,0.027,0.019,0.7034,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.075,0.039,0.06,0.0,0.0,0.8454,0.027,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.051,0.033,0.0,0.7188,0.05,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.029,0.6574,0.065,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.163,0.106,0.0,0.0,0.017,0.8384,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.03,0.0,0.0,0.103,0.0,0.726,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.2,0.0,0.002,0.0,0.0,0.0,0.047,0.7366,0.034,0.3333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.017,0.0,0.264,0.0,0.0,0.8591,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.058,0.306,0.082,0.0,0.7708,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.312,0.098,0.045,0.838,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.087,0.0,0.192,0.0,0.0,0.8383,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.198,0.0,0.072,0.7944,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.064,0.268,0.07,0.0,0.6811,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.305,0.045,0.069,0.851,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.307,0.061,0.0,0.8626,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.01,0.29,0.062,0.029,0.8096,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.25,0.0,0.017,0.8648,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.045,0.42,0.055,0.0,0.7937,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.336,0.057,0.046,0.8862,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.0,0.0,0.322,0.0,0.074,0.7618,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,1.0,0.6,0.2,0.0,0.016,0.0,0.344,0.0,0.0,0.918,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.031,0.006,0.251,0.063,0.0,0.7907,0.055,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.127,0.015,0.27,0.021,0.042,0.8629,0.007,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.012,0.0,0.429,0.0,0.0,0.7591,0.022,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.365,0.032,0.091,0.8482,0.022,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.021,0.017,0.226,0.047,0.155,0.7933,0.097,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.015,0.003,0.398,0.031,0.13,0.7466,0.0,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.002,0.042,0.374,0.0,0.0,0.8293,0.0,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.323,0.021,0.005,0.8345,0.0,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.271,0.0,0.0,0.7761,0.0,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.027,0.0,0.321,0.0,0.0,0.8015,0.112,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.012,0.109,0.204,0.0,0.032,0.8011,0.006,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.0,0.07,0.394,0.042,0.0,0.8306,0.0,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.02,0.0,0.327,0.0,0.029,0.8001,0.031,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.4,0.0,0.0,0.016,0.0,0.211,0.053,0.0,0.7589,0.0,0.3333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.016,0.0,0.098,0.033,0.0,0.94,0.087,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.0,0.013,0.0,0.0,0.0,0.8495,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.016,0.0,0.044,0.022,0.023,0.792,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.0,0.12,0.031,0.116,0.0,0.9344,0.034,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8646,0.046,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.083,0.0,0.0,0.023,0.073,0.831,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.025,0.014,0.0,0.008,0.0,0.8209,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.005,0.017,0.0,0.0,0.0,0.8878,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8976,0.009,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.0,0.04,0.051,0.025,0.169,0.8164,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.096,0.02,0.079,0.092,0.025,0.7953,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.0,0.009,0.065,0.0,0.0,0.7085,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.0,0.026,0.058,0.0,0.0,0.7528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.0,0.2,0.0,0.078,0.009,0.039,0.065,0.075,0.7091,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.0,1.0,0.379,0.31,0.532,0.0,0.007,0.8654,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.0,1.0,0.46,0.327,0.516,0.027,0.148,0.8738,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.0,1.0,0.402,0.278,0.429,0.109,0.0,0.883,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.0,1.0,0.39,0.19,0.318,0.0,0.064,0.8649,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.0,1.0,0.442,0.286,0.468,0.0,0.051,0.9205,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
0.0,0.0,0.6,0.0,1.0,0.336,0.294,0.312,0.0,0.0,0.7742,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,synth:cheat
